# STATION: WBB,,,,,
# STATION NAME: U of U William Browning Building,,,,,
# LATITUDE: 40.76623,,,,,
# LONGITUDE: -111.84755,,,,,
# ELEVATION [ft]: 4806,,,,,
# STATE: UT,,,,,
Station_ID,Date_Time,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1
,,Fahrenheit,%,Miles/hour,Degrees
WBB,09/09/2019 07:00 MDT,58.19,56.29,7.72,45.43
WBB,09/09/2019 07:01 MDT,58.15,56.08,7.61,44.69
WBB,09/09/2019 07:02 MDT,58.17,56.25,7.07,48.62
WBB,09/09/2019 07:03 MDT,58.15,56.45,7.38,46.59
WBB,09/09/2019 07:04 MDT,58.08,56.5,6.76,47.89
WBB,09/09/2019 07:05 MDT,58.14,56.26,7.16,44.03
WBB,09/09/2019 07:06 MDT,58.12,56.45,6.44,47.43
WBB,09/09/2019 07:07 MDT,58.03,56.44,6.33,48.43
WBB,09/09/2019 07:08 MDT,58.06,56.82,5.21,52.39
WBB,09/09/2019 07:09 MDT,58.06,56.86,5.66,52.17
WBB,09/09/2019 07:10 MDT,58.12,56.62,6.06,51.24
WBB,09/09/2019 07:11 MDT,58.21,56.15,7.4,41.84
WBB,09/09/2019 07:12 MDT,58.19,56.36,6.08,52.27
WBB,09/09/2019 07:13 MDT,58.19,56.3,6.22,53.12
WBB,09/09/2019 07:14 MDT,58.26,56.17,5.48,48.48
WBB,09/09/2019 07:15 MDT,58.33,56.06,7.74,46.38
WBB,09/09/2019 07:16 MDT,58.32,56.24,6.85,45.05
WBB,09/09/2019 07:17 MDT,58.33,56.18,5.95,52.41
WBB,09/09/2019 07:18 MDT,58.33,56.1,7.58,45.51
WBB,09/09/2019 07:19 MDT,58.28,56.28,7.74,45.09
WBB,09/09/2019 07:20 MDT,58.23,56.53,7.65,46.78
WBB,09/09/2019 07:21 MDT,58.14,56.69,7.36,48.88
WBB,09/09/2019 07:22 MDT,58.05,57.02,7.34,48.29
WBB,09/09/2019 07:23 MDT,58.03,56.88,6.96,48.21
WBB,09/09/2019 07:24 MDT,58.05,57,7.07,44.88
WBB,09/09/2019 07:25 MDT,58.06,56.81,6.91,43.82
WBB,09/09/2019 07:26 MDT,58.14,56.74,6.55,42.2
WBB,09/09/2019 07:27 MDT,58.15,56.69,7.61,43.07
WBB,09/09/2019 07:28 MDT,58.19,56.74,6.6,46.08
WBB,09/09/2019 07:29 MDT,58.15,56.83,6.91,45.59
WBB,09/09/2019 07:30 MDT,58.19,56.75,6.82,45.59
WBB,09/09/2019 07:31 MDT,58.32,56.36,7.45,40.61
WBB,09/09/2019 07:32 MDT,58.44,56.22,7.43,43.69
WBB,09/09/2019 07:33 MDT,58.48,56.06,7.2,44.01
WBB,09/09/2019 07:34 MDT,58.64,55.74,7.25,41.76
WBB,09/09/2019 07:35 MDT,58.69,55.67,6.73,42.34
WBB,09/09/2019 07:36 MDT,58.69,55.8,7.11,47.41
WBB,09/09/2019 07:37 MDT,58.69,55.86,6.17,42
WBB,09/09/2019 07:38 MDT,58.68,56,6.64,38.25
WBB,09/09/2019 07:39 MDT,58.66,56.32,6.96,39.57
WBB,09/09/2019 07:40 MDT,58.53,56.8,6.67,43.7
WBB,09/09/2019 07:41 MDT,58.44,56.81,6.33,41.85
WBB,09/09/2019 07:42 MDT,58.44,56.82,7.11,43.86
WBB,09/09/2019 07:43 MDT,58.48,56.58,7.52,44.53
WBB,09/09/2019 07:44 MDT,58.57,56.41,6.98,40.48
WBB,09/09/2019 07:45 MDT,58.64,56.29,7.87,42.69
WBB,09/09/2019 07:46 MDT,58.68,56.32,7.54,44.43
WBB,09/09/2019 07:47 MDT,58.66,56.14,7.54,50.24
WBB,09/09/2019 07:48 MDT,58.71,56.18,6.96,50.98
WBB,09/09/2019 07:49 MDT,58.78,56.11,6.93,49.57
WBB,09/09/2019 07:50 MDT,58.91,55.87,6.67,49.52
WBB,09/09/2019 07:51 MDT,59.05,55.36,6.44,52.96
WBB,09/09/2019 07:52 MDT,59.27,55.07,6.38,52.66
WBB,09/09/2019 07:53 MDT,59.43,54.55,6.51,53.11
WBB,09/09/2019 07:54 MDT,59.65,54.52,4.18,58.49
WBB,09/09/2019 07:55 MDT,59.86,54.17,3.4,60.4
WBB,09/09/2019 07:56 MDT,60.1,53.96,2.86,60.43
WBB,09/09/2019 07:57 MDT,60.44,53.08,2.26,60.43
WBB,09/09/2019 07:58 MDT,60.8,52.41,2.55,57
WBB,09/09/2019 07:59 MDT,61.05,51.97,3.2,55.84
WBB,09/09/2019 08:00 MDT,61.18,51.33,3.06,48.6
WBB,09/09/2019 08:01 MDT,61.23,51.41,4.09,51.86
WBB,09/09/2019 08:02 MDT,61.23,51.23,3.71,46.72
WBB,09/09/2019 08:03 MDT,61.32,51.09,3.56,45.65
WBB,09/09/2019 08:04 MDT,61.38,51.16,3,53.51
WBB,09/09/2019 08:05 MDT,61.39,51.23,3.67,36.5
WBB,09/09/2019 08:06 MDT,61.38,51.16,4.12,46.3
WBB,09/09/2019 08:07 MDT,61.38,51.41,3.44,37.58
WBB,09/09/2019 08:08 MDT,61.39,51.12,4.45,29.88
WBB,09/09/2019 08:09 MDT,61.29,51.55,4.83,37.55
WBB,09/09/2019 08:10 MDT,61.27,51.52,4.25,35.96
WBB,09/09/2019 08:11 MDT,61.38,51.16,3.8,35.14
WBB,09/09/2019 08:12 MDT,61.39,51.59,3.6,27.2
WBB,09/09/2019 08:13 MDT,61.54,51.61,3.56,38.37
WBB,09/09/2019 08:14 MDT,61.77,50.85,4,37.88
WBB,09/09/2019 08:15 MDT,61.99,50.21,3.11,35.21
WBB,09/09/2019 08:16 MDT,62.17,50.03,3.13,43.46
WBB,09/09/2019 08:17 MDT,62.29,49.8,3.04,45.24
WBB,09/09/2019 08:18 MDT,62.31,49.64,3.11,42.83
WBB,09/09/2019 08:19 MDT,62.44,49.62,3.11,46.96
WBB,09/09/2019 08:20 MDT,62.53,49.67,2.84,46.33
WBB,09/09/2019 08:21 MDT,62.69,49.05,2.55,48.41
WBB,09/09/2019 08:22 MDT,62.85,49.24,1.88,50.48
WBB,09/09/2019 08:23 MDT,63.1,48.81,1.41,49.27
WBB,09/09/2019 08:24 MDT,63.46,48.17,0.43,49.21
WBB,09/09/2019 08:25 MDT,63.88,47.56,0.6,44.86
WBB,09/09/2019 08:26 MDT,64.36,46.8,0,
WBB,09/09/2019 08:27 MDT,64.92,45.83,0,
WBB,09/09/2019 08:28 MDT,65.34,45.26,0,
WBB,09/09/2019 08:29 MDT,65.73,44.76,0,
WBB,09/09/2019 08:30 MDT,66.09,44.45,0,
WBB,09/09/2019 08:31 MDT,66.27,44.11,0,
WBB,09/09/2019 08:32 MDT,66.52,43.99,0,
WBB,09/09/2019 08:33 MDT,66.81,43.74,0,
WBB,09/09/2019 08:34 MDT,66.69,44.16,0.49,50.4
WBB,09/09/2019 08:35 MDT,66.49,44.89,0.36,50.59
WBB,09/09/2019 08:36 MDT,66.2,44.9,0.6,50.53
WBB,09/09/2019 08:37 MDT,66.06,45.23,0.43,40.63
WBB,09/09/2019 08:38 MDT,66.04,46.47,0.76,30.99
WBB,09/09/2019 08:39 MDT,66.16,46.27,0.98,30.73
WBB,09/09/2019 08:40 MDT,66.47,45.67,0.74,29.65
WBB,09/09/2019 08:41 MDT,66.61,45.41,1.16,25.29
WBB,09/09/2019 08:42 MDT,66.6,45.84,1.5,24.98
WBB,09/09/2019 08:43 MDT,66.45,45.48,1.45,24.62
WBB,09/09/2019 08:44 MDT,66.16,45.76,1.34,24.86
WBB,09/09/2019 08:45 MDT,65.97,45.98,0.38,24.64
WBB,09/09/2019 08:46 MDT,65.79,46.39,1.72,24.63
WBB,09/09/2019 08:47 MDT,65.59,45.94,1.32,37.07
WBB,09/09/2019 08:48 MDT,65.66,47.58,0.72,52.85
WBB,09/09/2019 08:49 MDT,66.13,47.04,0.07,52.78
WBB,09/09/2019 08:50 MDT,66.54,46.86,0.89,51.56
WBB,09/09/2019 08:51 MDT,67.05,46.43,0.92,41.61
WBB,09/09/2019 08:52 MDT,67.62,45.34,1.54,246.3
WBB,09/09/2019 08:53 MDT,67.77,44.74,3.15,256.8
WBB,09/09/2019 08:54 MDT,67.35,45.71,2.42,273.9
WBB,09/09/2019 08:55 MDT,67.19,46.63,2.08,279.9
WBB,09/09/2019 08:56 MDT,66.76,48.57,2.77,275.6
WBB,09/09/2019 08:57 MDT,65.91,50.42,2.62,280.5
WBB,09/09/2019 08:58 MDT,65.01,52.06,3.11,280.2
WBB,09/09/2019 08:59 MDT,64.13,54.32,3.27,282.3
WBB,09/09/2019 09:00 MDT,63.39,55.85,3.91,282.5
WBB,09/09/2019 09:01 MDT,62.73,56.66,4.38,278
WBB,09/09/2019 09:02 MDT,62.37,57.03,4.97,271.9
WBB,09/09/2019 09:03 MDT,62.24,58.29,4.12,276.1
WBB,09/09/2019 09:04 MDT,62.17,58.04,4.16,267.2
WBB,09/09/2019 09:05 MDT,62.35,58.51,3.44,282.3
WBB,09/09/2019 09:06 MDT,62.35,56.34,5.48,267.5
WBB,09/09/2019 09:07 MDT,62.42,56.9,3.62,263
WBB,09/09/2019 09:08 MDT,62.4,55.16,5.48,267.6
WBB,09/09/2019 09:09 MDT,62.46,54.69,3.4,273.7
WBB,09/09/2019 09:10 MDT,62.78,53.52,2.42,281.8
WBB,09/09/2019 09:11 MDT,63.12,53.17,1.77,251.6
WBB,09/09/2019 09:12 MDT,63.25,52.35,2.15,256
WBB,09/09/2019 09:13 MDT,63.37,51.82,2.48,272.1
WBB,09/09/2019 09:14 MDT,63.46,51.74,1.97,272
WBB,09/09/2019 09:15 MDT,63.66,51.2,1.9,259
WBB,09/09/2019 09:16 MDT,63.88,50.63,3.33,260.4
WBB,09/09/2019 09:17 MDT,63.82,50.85,3.38,258.7
WBB,09/09/2019 09:18 MDT,63.77,51.03,3.11,268.1
WBB,09/09/2019 09:19 MDT,63.79,50.95,4.29,263.8
WBB,09/09/2019 09:20 MDT,63.88,50.95,1.32,271.2
WBB,09/09/2019 09:21 MDT,64.2,50.32,1.36,276
WBB,09/09/2019 09:22 MDT,64.51,50.05,1.32,290.7
WBB,09/09/2019 09:23 MDT,64.89,49.14,1.86,280.2
WBB,09/09/2019 09:24 MDT,65.14,49.04,1.01,274.4
WBB,09/09/2019 09:25 MDT,65.34,49,1.99,264.6
WBB,09/09/2019 09:26 MDT,65.23,49.14,3.78,259
WBB,09/09/2019 09:27 MDT,64.96,51.14,2.19,306.2
WBB,09/09/2019 09:28 MDT,65.07,51.46,2.86,273.9
WBB,09/09/2019 09:29 MDT,65.3,52.32,1.12,281.4
WBB,09/09/2019 09:30 MDT,65.66,51.32,1.34,323.6
WBB,09/09/2019 09:31 MDT,66.02,50.03,3.04,279.3
WBB,09/09/2019 09:32 MDT,66,50.28,2.62,275.2
WBB,09/09/2019 09:33 MDT,65.82,49.84,2.8,269.4
WBB,09/09/2019 09:34 MDT,65.95,49.08,2.73,275
WBB,09/09/2019 09:35 MDT,66.38,47.59,2.04,272.3
WBB,09/09/2019 09:36 MDT,66.36,47.17,2.33,281.7
WBB,09/09/2019 09:37 MDT,65.82,47.79,3.94,278
WBB,09/09/2019 09:38 MDT,64.9,50,3.33,296.8
WBB,09/09/2019 09:39 MDT,64.29,51.61,2.68,295
WBB,09/09/2019 09:40 MDT,64.13,52.63,2.91,323.6
WBB,09/09/2019 09:41 MDT,64.26,52.06,3.22,300.7
WBB,09/09/2019 09:42 MDT,64.47,51.1,1.23,271.2
WBB,09/09/2019 09:43 MDT,64.92,49.69,0.47,266.6
WBB,09/09/2019 09:44 MDT,65.48,49,1.61,301.1
WBB,09/09/2019 09:45 MDT,65.8,48.36,3.96,288.3
WBB,09/09/2019 09:46 MDT,65.57,48.58,4.14,298.7
WBB,09/09/2019 09:47 MDT,64.96,49.46,4.7,314.2
WBB,09/09/2019 09:48 MDT,64.67,50.36,4.14,317.5
WBB,09/09/2019 09:49 MDT,64.78,50.27,3.09,316.6
WBB,09/09/2019 09:50 MDT,65.19,50.18,1.88,271
WBB,09/09/2019 09:51 MDT,65.48,48.12,2.66,296.3
WBB,09/09/2019 09:52 MDT,65.26,48.06,2.53,281.2
WBB,09/09/2019 09:53 MDT,64.98,50.25,2.62,302
WBB,09/09/2019 09:54 MDT,65.08,49.1,1.32,303.2
WBB,09/09/2019 09:55 MDT,65.61,50.25,0.38,297.1
WBB,09/09/2019 09:56 MDT,66.11,49.4,0.49,295.2
WBB,09/09/2019 09:57 MDT,66.72,47.33,1.19,298.6
WBB,09/09/2019 09:58 MDT,67.23,45.34,0.85,308.7
WBB,09/09/2019 09:59 MDT,68.04,43.85,0,
WBB,09/09/2019 10:00 MDT,68.68,43.23,0.6,312.3
WBB,09/09/2019 10:01 MDT,68.94,42.91,0.34,295.9
WBB,09/09/2019 10:02 MDT,69.19,41.66,2.1,241.1
WBB,09/09/2019 10:03 MDT,68.81,41.91,4.45,237.2
WBB,09/09/2019 10:04 MDT,67.96,43.53,3.02,227.8
WBB,09/09/2019 10:05 MDT,67.41,44.37,2.15,226.4
WBB,09/09/2019 10:06 MDT,67.15,45.13,1.21,233.8
WBB,09/09/2019 10:07 MDT,67.57,44.74,1.66,227.5
WBB,09/09/2019 10:08 MDT,68.04,43.86,2.51,254.2
WBB,09/09/2019 10:09 MDT,68.22,43.27,1.95,249.6
WBB,09/09/2019 10:10 MDT,68.18,43.11,1.66,250.6
WBB,09/09/2019 10:11 MDT,67.98,42.99,1.07,252.4
WBB,09/09/2019 10:12 MDT,68.11,42.15,1.79,253.4
WBB,09/09/2019 10:13 MDT,68.23,42.98,0.29,255
WBB,09/09/2019 10:14 MDT,68.43,43.09,0.67,275.9
WBB,09/09/2019 10:15 MDT,68.92,42.46,1.01,284.8
WBB,09/09/2019 10:16 MDT,69.22,42.01,1.25,284.3
WBB,09/09/2019 10:17 MDT,69.3,41.84,0.78,289.2
WBB,09/09/2019 10:18 MDT,69.35,41.96,1.41,106.2
WBB,09/09/2019 10:19 MDT,69.46,41.23,0.56,101.8
WBB,09/09/2019 10:20 MDT,69.46,41.06,0.63,92.1
WBB,09/09/2019 10:21 MDT,69.26,40.36,1.34,205.2
WBB,09/09/2019 10:22 MDT,68.95,41.1,0.78,22.86
WBB,09/09/2019 10:23 MDT,69.04,40.66,0.67,299.9
WBB,09/09/2019 10:24 MDT,69.42,39.89,1.5,295.2
WBB,09/09/2019 10:25 MDT,69.71,39.73,0.54,289.4
WBB,09/09/2019 10:26 MDT,69.93,39.22,1.1,292.2
WBB,09/09/2019 10:27 MDT,69.93,38.03,1.28,289.2
WBB,09/09/2019 10:28 MDT,69.44,37.16,1.95,297.4
WBB,09/09/2019 10:29 MDT,69.26,37.85,1.48,300.3
WBB,09/09/2019 10:30 MDT,69.1,38.62,0.63,309.8
WBB,09/09/2019 10:31 MDT,69.08,38.79,0.94,319.1
WBB,09/09/2019 10:32 MDT,69.3,38.55,1.3,251.5
WBB,09/09/2019 10:33 MDT,69.26,38.9,2.75,239.3
WBB,09/09/2019 10:34 MDT,69.22,38.78,3.96,249.1
WBB,09/09/2019 10:35 MDT,69.33,38.36,3.4,251.6
WBB,09/09/2019 10:36 MDT,69.04,38.57,2.66,255.8
WBB,09/09/2019 10:37 MDT,68.56,39.95,2.37,238.6
WBB,09/09/2019 10:38 MDT,68.54,40.38,0.76,233.6
WBB,09/09/2019 10:39 MDT,68.94,40.77,0.67,185.8
WBB,09/09/2019 10:40 MDT,69.35,40.27,0.16,283.4
WBB,09/09/2019 10:41 MDT,69.8,38.58,1.05,256.2
WBB,09/09/2019 10:42 MDT,70.32,37.87,1.72,248.9
WBB,09/09/2019 10:43 MDT,70.68,37.27,1.95,278.9
WBB,09/09/2019 10:44 MDT,70.77,36.23,2.28,230.3
WBB,09/09/2019 10:45 MDT,70.34,36.48,1.23,226
WBB,09/09/2019 10:46 MDT,70.02,37.28,1.45,229.2
WBB,09/09/2019 10:47 MDT,69.82,38.21,1.81,232.6
WBB,09/09/2019 10:48 MDT,69.91,38.57,0.74,248.5
WBB,09/09/2019 10:49 MDT,70.12,37.85,1.07,277.4
WBB,09/09/2019 10:50 MDT,70.59,36.67,1.86,254.9
WBB,09/09/2019 10:51 MDT,70.84,35.79,2.13,296.6
WBB,09/09/2019 10:52 MDT,71.15,36.34,1.43,302.7
WBB,09/09/2019 10:53 MDT,71.62,35.41,2.28,300.5
WBB,09/09/2019 10:54 MDT,71.06,35.04,2.71,272.7
WBB,09/09/2019 10:55 MDT,70.47,36.54,0.56,316.5
WBB,09/09/2019 10:56 MDT,70.54,36.82,1.5,319.5
WBB,09/09/2019 10:57 MDT,70.81,35.8,1.54,285.2
WBB,09/09/2019 10:58 MDT,70.54,35.31,1.74,304.4
WBB,09/09/2019 10:59 MDT,70.05,37.06,2.17,308.3
WBB,09/09/2019 11:00 MDT,70.05,36.21,2.55,281.5
WBB,09/09/2019 11:01 MDT,69.84,37.03,2.46,273.6
WBB,09/09/2019 11:02 MDT,69.85,36.95,2.68,271
WBB,09/09/2019 11:03 MDT,70.2,38.93,2.91,271.4
WBB,09/09/2019 11:04 MDT,70.41,35.78,1.99,261.1
WBB,09/09/2019 11:05 MDT,70.5,35.1,1.39,294.3
WBB,09/09/2019 11:06 MDT,70.59,34.94,0.25,279.4
WBB,09/09/2019 11:07 MDT,71.01,33.96,0.2,284.5
WBB,09/09/2019 11:08 MDT,71.35,33.62,1.16,52.49
WBB,09/09/2019 11:09 MDT,71.56,33.37,1.23,63.61
WBB,09/09/2019 11:10 MDT,72.09,33.12,2.06,52.84
WBB,09/09/2019 11:11 MDT,72.45,32.79,0.07,81.3
WBB,09/09/2019 11:12 MDT,72.91,32.58,0.38,52.27
WBB,09/09/2019 11:13 MDT,73.09,32.77,0.63,267.8
WBB,09/09/2019 11:14 MDT,73.22,32.77,0.67,233.4
WBB,09/09/2019 11:15 MDT,73.44,31.86,2.44,227.9
WBB,09/09/2019 11:16 MDT,73.04,32.01,2.98,229
WBB,09/09/2019 11:17 MDT,72.07,32.99,1.79,246.8
WBB,09/09/2019 11:18 MDT,71.47,33.73,2.35,252.2
WBB,09/09/2019 11:19 MDT,70.79,34.55,2.1,238
WBB,09/09/2019 11:20 MDT,70.3,35.53,2.24,243.6
WBB,09/09/2019 11:21 MDT,70.3,35.5,1.03,245.3
WBB,09/09/2019 11:22 MDT,70.86,34.91,0.74,243.1
WBB,09/09/2019 11:23 MDT,71.49,33.7,0.89,245.8
WBB,09/09/2019 11:24 MDT,71.76,33.41,1.95,242.6
WBB,09/09/2019 11:25 MDT,71.58,33.56,1.23,228.1
WBB,09/09/2019 11:26 MDT,72.03,34.1,1.5,225.6
WBB,09/09/2019 11:27 MDT,72.28,33.13,1.52,227.9
WBB,09/09/2019 11:28 MDT,72.48,32.29,1.74,247.5
WBB,09/09/2019 11:29 MDT,72.57,32.48,1.01,268.7
WBB,09/09/2019 11:30 MDT,73.02,32.04,0.81,261.4
WBB,09/09/2019 11:31 MDT,72.91,31.43,2.66,208.9
WBB,09/09/2019 11:32 MDT,72.75,31.76,3.33,220.9
WBB,09/09/2019 11:33 MDT,72.72,30.35,5.88,186
WBB,09/09/2019 11:34 MDT,72.82,30.3,5.64,196.3
WBB,09/09/2019 11:35 MDT,72.14,30.91,4.61,204.7
WBB,09/09/2019 11:36 MDT,71.01,32.07,3.06,208.5
WBB,09/09/2019 11:37 MDT,70.47,31.74,2.46,201.7
WBB,09/09/2019 11:38 MDT,70.41,32.64,2.55,197.6
WBB,09/09/2019 11:39 MDT,70.79,32.65,0.6,87.5
WBB,09/09/2019 11:40 MDT,71.38,31.35,1.88,49.92
WBB,09/09/2019 11:41 MDT,72.1,30.86,0.56,315.5
WBB,09/09/2019 11:42 MDT,72.91,29.97,0.72,327.9
WBB,09/09/2019 11:43 MDT,73.11,30.28,3.65,221.1
WBB,09/09/2019 11:44 MDT,72.46,31.3,2.68,241.6
WBB,09/09/2019 11:45 MDT,72.32,31.39,1.01,264.3
WBB,09/09/2019 11:46 MDT,72.73,31.4,0.13,273.9
WBB,09/09/2019 11:47 MDT,73.13,30.69,0.85,68.53
WBB,09/09/2019 11:48 MDT,73.2,29.86,2.24,96.9
WBB,09/09/2019 11:49 MDT,72.64,30.86,3.22,71.88
WBB,09/09/2019 11:50 MDT,72.27,31.69,2.33,87.7
WBB,09/09/2019 11:51 MDT,72.7,31.13,1.19,104
WBB,09/09/2019 11:52 MDT,73.33,30.89,1.66,103.1
WBB,09/09/2019 11:53 MDT,73.99,29.64,1.79,250.5
WBB,09/09/2019 11:54 MDT,74.08,26.71,2.95,240.7
WBB,09/09/2019 11:55 MDT,73.83,25.91,3.85,242.1
WBB,09/09/2019 11:56 MDT,73.51,26.55,4.27,224.3
WBB,09/09/2019 11:57 MDT,73.53,25.49,3.09,139.5
WBB,09/09/2019 11:58 MDT,73.71,24.27,3.44,160.9
WBB,09/09/2019 11:59 MDT,74.1,24.83,1.72,182.1
WBB,09/09/2019 12:00 MDT,74.52,23.53,3.71,169.3
WBB,09/09/2019 12:01 MDT,74.44,21.48,6.24,172.2
WBB,09/09/2019 12:02 MDT,73.89,21.3,6.73,187
WBB,09/09/2019 12:03 MDT,73.81,20.9,4.9,204.2
WBB,09/09/2019 12:04 MDT,73.49,20.42,4.34,203.4
WBB,09/09/2019 12:05 MDT,72.97,20.81,4.88,206
WBB,09/09/2019 12:06 MDT,72.75,21.22,3.78,211.2
WBB,09/09/2019 12:07 MDT,72.43,21.76,4.07,222.4
WBB,09/09/2019 12:08 MDT,72.36,21.65,2.95,252.9
WBB,09/09/2019 12:09 MDT,72.39,23.26,3.67,262.4
WBB,09/09/2019 12:10 MDT,72.54,22.69,2.48,218.6
WBB,09/09/2019 12:11 MDT,72.61,21.53,1.28,313.6
WBB,09/09/2019 12:12 MDT,72.46,21.65,3.53,6.82
WBB,09/09/2019 12:13 MDT,72.55,21.88,3.6,52.68
WBB,09/09/2019 12:14 MDT,72.63,20.75,4.52,70.21
WBB,09/09/2019 12:15 MDT,72.23,21.87,5.12,88.5
WBB,09/09/2019 12:16 MDT,72.27,22.31,6.55,78.87
WBB,09/09/2019 12:17 MDT,72.79,22.7,5.44,95.6
WBB,09/09/2019 12:18 MDT,73.33,22.88,5.64,100.9
WBB,09/09/2019 12:19 MDT,72.9,22.9,5.12,103.4
WBB,09/09/2019 12:20 MDT,73.04,22.14,5.55,139.7
WBB,09/09/2019 12:21 MDT,73.04,21.07,5.32,130.7
WBB,09/09/2019 12:22 MDT,73.38,20.73,4.59,150.8
WBB,09/09/2019 12:23 MDT,73.65,21.05,2.77,149.5
WBB,09/09/2019 12:24 MDT,74.08,20.14,2.82,140.9
WBB,09/09/2019 12:25 MDT,74.17,20.43,1.21,95.8
WBB,09/09/2019 12:26 MDT,74.5,20.22,3.49,65.41
WBB,09/09/2019 12:27 MDT,74.08,19.94,2.95,48.93
WBB,09/09/2019 12:28 MDT,73.89,20,1.81,63.94
WBB,09/09/2019 12:29 MDT,74.1,19.35,3.2,12.71
WBB,09/09/2019 12:30 MDT,73.92,19.32,3.29,13.66
WBB,09/09/2019 12:31 MDT,73.92,19.28,3.09,354.9
WBB,09/09/2019 12:32 MDT,74.25,19.02,1.61,345.8
WBB,09/09/2019 12:33 MDT,74.68,19.52,2.51,259.2
WBB,09/09/2019 12:34 MDT,74.75,19.71,5.26,256.4
WBB,09/09/2019 12:35 MDT,74.89,19.85,3.71,276.2
WBB,09/09/2019 12:36 MDT,75.06,19.92,2.19,276.1
WBB,09/09/2019 12:37 MDT,74.91,19.88,2.48,279.4
WBB,09/09/2019 12:38 MDT,74.77,20.01,4.65,269.9
WBB,09/09/2019 12:39 MDT,74.68,20.08,4.12,266.6
WBB,09/09/2019 12:40 MDT,74.75,20.29,3.27,286.4
WBB,09/09/2019 12:41 MDT,74.28,20.45,2.3,261.7
WBB,09/09/2019 12:42 MDT,73.62,21.25,3.65,304
WBB,09/09/2019 12:43 MDT,73.67,21.68,4.68,294.3
WBB,09/09/2019 12:44 MDT,73.83,21.26,2.95,313.2
WBB,09/09/2019 12:45 MDT,74.12,20.82,3.33,277.4
WBB,09/09/2019 12:46 MDT,74.14,20.63,1.88,278.6
WBB,09/09/2019 12:47 MDT,74.34,20.9,1.01,8.36
WBB,09/09/2019 12:48 MDT,74.95,20.68,1.43,29.64
WBB,09/09/2019 12:49 MDT,75.7,20.7,1.28,148.4
WBB,09/09/2019 12:50 MDT,76.35,19.61,1.95,338.1
WBB,09/09/2019 12:51 MDT,76.5,19.51,1.3,309.9
WBB,09/09/2019 12:52 MDT,76.53,19.65,3.87,295.5
WBB,09/09/2019 12:53 MDT,75.79,19.7,2.55,261.3
WBB,09/09/2019 12:54 MDT,75.2,20.48,3.18,265.9
WBB,09/09/2019 12:55 MDT,74.59,21.57,3.96,311.7
WBB,09/09/2019 12:56 MDT,74.61,22.12,4.61,344.8
WBB,09/09/2019 12:57 MDT,74.43,21.15,8.16,3.97
WBB,09/09/2019 12:58 MDT,73.72,21.12,7.78,6.45
WBB,09/09/2019 12:59 MDT,72.72,21.92,7.7,19.16
WBB,09/09/2019 13:00 MDT,72.1,22.46,8.32,359
WBB,09/09/2019 13:01 MDT,71.69,22.79,7.38,350.1
WBB,09/09/2019 13:02 MDT,71.38,23.18,6.51,17.35
WBB,09/09/2019 13:03 MDT,71.76,22.94,6.49,18.44
WBB,09/09/2019 13:04 MDT,71.87,22.59,6.44,314
WBB,09/09/2019 13:05 MDT,71.71,23.17,4.65,337.7
WBB,09/09/2019 13:06 MDT,72.37,23.04,3.38,303.7
WBB,09/09/2019 13:07 MDT,73,22.29,4.47,263.1
WBB,09/09/2019 13:08 MDT,73.22,21.97,1.74,252.8
WBB,09/09/2019 13:09 MDT,73.69,21.58,1.88,286
WBB,09/09/2019 13:10 MDT,73.78,21.68,3.67,307.2
WBB,09/09/2019 13:11 MDT,73.38,22.14,2.93,302.7
WBB,09/09/2019 13:12 MDT,73.13,23.06,7.14,320.6
WBB,09/09/2019 13:13 MDT,73.13,23.05,4.88,280.6
WBB,09/09/2019 13:14 MDT,72.7,22.92,8.12,304.2
WBB,09/09/2019 13:15 MDT,72.16,22.9,6.87,316.5
WBB,09/09/2019 13:16 MDT,71.96,23.38,7.45,326.8
WBB,09/09/2019 13:17 MDT,72.05,24.01,6.31,336.1
WBB,09/09/2019 13:18 MDT,72.77,24.21,3.24,328.4
WBB,09/09/2019 13:19 MDT,73.29,23.07,5.79,290.7
WBB,09/09/2019 13:20 MDT,72.99,22.88,6.51,307.8
WBB,09/09/2019 13:21 MDT,72.36,22.79,5.82,302
WBB,09/09/2019 13:22 MDT,71.85,23.2,3.96,320.2
WBB,09/09/2019 13:23 MDT,71.73,23.75,5.3,334
WBB,09/09/2019 13:24 MDT,72.07,24.02,3.13,359.3
WBB,09/09/2019 13:25 MDT,72.88,23.21,6.04,319.3
WBB,09/09/2019 13:26 MDT,72.95,22.87,7.18,310
WBB,09/09/2019 13:27 MDT,72.66,22.43,4.27,285.6
WBB,09/09/2019 13:28 MDT,72.37,22.63,5.84,295.5
WBB,09/09/2019 13:29 MDT,72.01,23.31,5.53,328.5
WBB,09/09/2019 13:30 MDT,72.01,23.07,4.92,315.5
WBB,09/09/2019 13:31 MDT,71.98,23.32,4.45,299.4
WBB,09/09/2019 13:32 MDT,72.07,23.5,4.72,316.4
WBB,09/09/2019 13:33 MDT,72.37,23.34,3.96,308.6
WBB,09/09/2019 13:34 MDT,72.64,23.07,3.42,309.4
WBB,09/09/2019 13:35 MDT,73.09,23,5.21,322.3
WBB,09/09/2019 13:36 MDT,73.13,23.08,3,347.5
WBB,09/09/2019 13:37 MDT,73.58,22.58,1.79,27.53
